Column1,Column2,Column3,Column4
4292.000278,LW2GenServer,Busy,0
4292.000278,LWDevGenServer,Busy,0
4295.573989,TrainLoadStation,Failed,0
4296.000278,LW1GenServer,Offshift,0
4296.000278,LW2GenServer,Offshift,0
4296.000278,LWDevGenServer,Offshift,0
4296.429176,TrainLoadStation,Busy,0
4300.000278,LW1GenServer,Busy,0
4300.000278,LW2GenServer,Busy,0
4300.000278,LWDevGenServer,Busy,0
4304.000278,LW1GenServer,Offshift,0
4304.000278,LW2GenServer,Offshift,0
4304.000278,LWDevGenServer,Offshift,0
4308.000278,LW1GenServer,Busy,0
4308.000278,LW2GenServer,Busy,0
4308.000278,LWDevGenServer,Busy,0
4312.000278,LW1GenServer,Offshift,0
4312.000278,LW2GenServer,Offshift,0
4312.000278,LWDevGenServer,Offshift,0
4315.100603,TrainLoadStation,Failed,0
4316.000278,LW1GenServer,Busy,0
4316.000278,LW2GenServer,Busy,0
4316.000278,LWDevGenServer,Busy,0
4316.215099,TrainLoadStation,Busy,0
4320.000278,LW1GenServer,Offshift,0
4320.000278,LW2GenServer,Offshift,0
4320.000278,LWDevGenServer,Offshift,0
4324.000278,LW1GenServer,Busy,0
4324.000278,LW2GenServer,Busy,0
4324.000278,LWDevGenServer,Busy,0
4328.000278,LW1GenServer,Offshift,0
4328.000278,LW2GenServer,Offshift,0
4328.000278,LWDevGenServer,Offshift,0
4332.000278,LW1GenServer,Busy,0
4332.000278,LW2GenServer,Busy,0
4332.000278,LWDevGenServer,Busy,0
4336.000278,LW1GenServer,Offshift,0
4336.000278,LW2GenServer,Offshift,0
4336.000278,LWDevGenServer,Offshift,0
4340.000278,LW1GenServer,Busy,0
4340.000278,LW2GenServer,Busy,0
4340.000278,LWDevGenServer,Busy,0
4344.000278,LW1GenServer,Offshift,0
4344.000278,LW2GenServer,Offshift,0
4344.000278,LWDevGenServer,Offshift,0
4348.000278,LW1GenServer,Busy,0
4348.000278,LW2GenServer,Busy,0
4348.000278,LWDevGenServer,Busy,0
4352.000278,LW1GenServer,Offshift,0
4352.000278,LW2GenServer,Offshift,0
4352.000278,LWDevGenServer,Offshift,0
4356.000278,LW1GenServer,Busy,0
4356.000278,LW2GenServer,Busy,0
4356.000278,LWDevGenServer,Busy,0
4360.000278,LW1GenServer,Offshift,0
4360.000278,LW2GenServer,Offshift,0
4360.000278,LWDevGenServer,Offshift,0
4364.000278,LW1GenServer,Busy,0
4364.000278,LW2GenServer,Busy,0
4364.000278,LWDevGenServer,Busy,0
4368.000278,LW1GenServer,Offshift,0
4368.000278,LW2GenServer,Offshift,0
4368.000278,LWDevGenServer,Offshift,0
4372.000278,LW1GenServer,Busy,0
4372.000278,LW2GenServer,Busy,0
4372.000278,LWDevGenServer,Busy,0
4376.000278,LW1GenServer,Offshift,0
4376.000278,LW2GenServer,Offshift,0
4376.000278,LWDevGenServer,Offshift,0
4380.000278,LW1GenServer,Busy,0
4380.000278,LW2GenServer,Busy,0
4380.000278,LWDevGenServer,Busy,0
4384.000278,LW1GenServer,Offshift,0
4384.000278,LW2GenServer,Offshift,0
4384.000278,LWDevGenServer,Offshift,0
4388.000278,LW1GenServer,Busy,0
4388.000278,LW2GenServer,Busy,0
4388.000278,LWDevGenServer,Busy,0
4392.000278,LW1GenServer,Offshift,0
4392.000278,LW2GenServer,Offshift,0
4392.000278,LWDevGenServer,Offshift,0
4396.000278,LW1GenServer,Busy,0
4396.000278,LW2GenServer,Busy,0
4396.000278,LWDevGenServer,Busy,0
4400.000278,LW1GenServer,Offshift,0
4400.000278,LW2GenServer,Offshift,0
4400.000278,LWDevGenServer,Offshift,0
4404.000278,LW1GenServer,Busy,0
4404.000278,LW2GenServer,Busy,0
4404.000278,LWDevGenServer,Busy,0
4408.000278,LW1GenServer,Offshift,0
4408.000278,LW2GenServer,Offshift,0
4408.000278,LWDevGenServer,Offshift,0
4412.000278,LW1GenServer,Busy,0
4412.000278,LW2GenServer,Busy,0
4412.000278,LWDevGenServer,Busy,0
4416.000278,LW1GenServer,Offshift,0
4416.000278,LW2GenServer,Offshift,0
4416.000278,LWDevGenServer,Offshift,0
4420.000278,LW1GenServer,Busy,0
4420.000278,LW2GenServer,Busy,0
4420.000278,LWDevGenServer,Busy,0
4424.000278,LW1GenServer,Offshift,0
4424.000278,LW2GenServer,Offshift,0
4424.000278,LWDevGenServer,Offshift,0
4428.000278,LW1GenServer,Busy,0
4428.000278,LW2GenServer,Busy,0
4428.000278,LWDevGenServer,Busy,0
4432.000278,LW1GenServer,Offshift,0
4432.000278,LW2GenServer,Offshift,0
4432.000278,LWDevGenServer,Offshift,0
4436.000278,LW1GenServer,Busy,0
4436.000278,LW2GenServer,Busy,0
4436.000278,LWDevGenServer,Busy,0
4440.000278,LW1GenServer,Offshift,0
4440.000278,LW2GenServer,Offshift,0
4440.000278,LWDevGenServer,Offshift,0
4444.000278,LW1GenServer,Busy,0
4444.000278,LW2GenServer,Busy,0
4444.000278,LWDevGenServer,Busy,0
4448.000278,LW1GenServer,Offshift,0
4448.000278,LW2GenServer,Offshift,0
4448.000278,LWDevGenServer,Offshift,0
4452.000278,LW1GenServer,Busy,0
4452.000278,LW2GenServer,Busy,0
4452.000278,LWDevGenServer,Busy,0
4452.610235,CPPWorkSchedule,FailedBusy,1
4456.000278,LW1GenServer,Offshift,0
4456.000278,LW2GenServer,Offshift,0
4456.000278,LWDevGenServer,Offshift,0
4460.000278,LW1GenServer,Busy,0
4460.000278,LW2GenServer,Busy,0
4460.000278,LWDevGenServer,Busy,0
4464.000278,LW1GenServer,Offshift,0
4464.000278,LW2GenServer,Offshift,0
4464.000278,LWDevGenServer,Offshift,0
4466.402144,CPPWorkSchedule,Busy,0
4468.000278,LW1GenServer,Busy,0
4468.000278,LW2GenServer,Busy,0
4468.000278,LWDevGenServer,Busy,0
4472.000278,LW1GenServer,Offshift,0
4472.000278,LW2GenServer,Offshift,0
4472.000278,LWDevGenServer,Offshift,0
4476.000278,LW1GenServer,Busy,0
4476.000278,LW2GenServer,Busy,0
4476.000278,LWDevGenServer,Busy,0
4480.000278,LW1GenServer,Offshift,0
4480.000278,LW2GenServer,Offshift,0
4480.000278,LWDevGenServer,Offshift,0
4481.55924,CPPWorkSchedule,FailedBusy,1
4484.000278,LW1GenServer,Busy,0
4484.000278,LW2GenServer,Busy,0
4484.000278,LWDevGenServer,Busy,0
4488.000278,LW1GenServer,Offshift,0
4488.000278,LW2GenServer,Offshift,0
4488.000278,LWDevGenServer,Offshift,0
4488.578658,CPPWorkSchedule,Busy,0
4492.000278,LW1GenServer,Busy,0
4492.000278,LW2GenServer,Busy,0
4492.000278,LWDevGenServer,Busy,0
4496.000278,LW1GenServer,Offshift,0
4496.000278,LW2GenServer,Offshift,0
4496.000278,LWDevGenServer,Offshift,0
4500.000278,LW1GenServer,Busy,0
4500.000278,LW2GenServer,Busy,0
4500.000278,LWDevGenServer,Busy,0
4504.000278,LW1GenServer,Offshift,0
4504.000278,LW2GenServer,Offshift,0
4504.000278,LWDevGenServer,Offshift,0
4508.000278,LW1GenServer,Busy,0
4508.000278,LW2GenServer,Busy,0
4508.000278,LWDevGenServer,Busy,0
4512.000278,LW1GenServer,Offshift,0
4512.000278,LW2GenServer,Offshift,0
4512.000278,LWDevGenServer,Offshift,0
4516.000278,LW1GenServer,Busy,0
4516.000278,LW2GenServer,Busy,0
4516.000278,LWDevGenServer,Busy,0
4520.000278,LW1GenServer,Offshift,0
4520.000278,LW2GenServer,Offshift,0
4520.000278,LWDevGenServer,Offshift,0
4524.000278,LW1GenServer,Busy,0
4524.000278,LW2GenServer,Busy,0
4524.000278,LWDevGenServer,Busy,0
4528.000278,LW1GenServer,Offshift,0
4528.000278,LW2GenServer,Offshift,0
4528.000278,LWDevGenServer,Offshift,0
4532.000278,LW1GenServer,Busy,0
4532.000278,LW2GenServer,Busy,0
4532.000278,LWDevGenServer,Busy,0
4536.000278,LW1GenServer,Offshift,0
4536.000278,LW2GenServer,Offshift,0
4536.000278,LWDevGenServer,Offshift,0
4540.000278,LW1GenServer,Busy,0
4540.000278,LW2GenServer,Busy,0
4540.000278,LWDevGenServer,Busy,0
4544.000278,LW1GenServer,Offshift,0
4544.000278,LW2GenServer,Offshift,0
4544.000278,LWDevGenServer,Offshift,0
4548.000278,LW1GenServer,Busy,0
4548.000278,LW2GenServer,Busy,0
4548.000278,LWDevGenServer,Busy,0
4552.000278,LW1GenServer,Offshift,0
4552.000278,LW2GenServer,Offshift,0
4552.000278,LWDevGenServer,Offshift,0
4556.000278,LW1GenServer,Busy,0
4556.000278,LW2GenServer,Busy,0
4556.000278,LWDevGenServer,Busy,0
4560.000278,LW1GenServer,Offshift,0
4560.000278,LW2GenServer,Offshift,0
4560.000278,LWDevGenServer,Offshift,0
4564.000278,LW1GenServer,Busy,0
4564.000278,LW2GenServer,Busy,0
4564.000278,LWDevGenServer,Busy,0
4568.000278,LW1GenServer,Offshift,0
4568.000278,LW2GenServer,Offshift,0
4568.000278,LWDevGenServer,Offshift,0
4572.000278,LW1GenServer,Busy,0
4572.000278,LW2GenServer,Busy,0
4572.000278,LWDevGenServer,Busy,0
4576.000278,LW1GenServer,Offshift,0
4576.000278,LW2GenServer,Offshift,0
4576.000278,LWDevGenServer,Offshift,0
4580.000278,LW1GenServer,Busy,0
4580.000278,LW2GenServer,Busy,0
4580.000278,LWDevGenServer,Busy,0
4584.000278,CPPWorkSchedule,OffshiftBusy,1
4584.000278,WeatherShutdownSchedule,OffshiftBusy,0
4584.000278,LW1GenServer,Offshift,0
4584.000278,LW2GenServer,Offshift,0
4584.000278,LWDevGenServer,Offshift,0
4588.000278,LW1GenServer,Busy,0
4588.000278,LW2GenServer,Busy,0
4588.000278,LWDevGenServer,Busy,0
4592.000278,LW1GenServer,Offshift,0
4592.000278,LW2GenServer,Offshift,0
4592.000278,LWDevGenServer,Offshift,0
4596.000278,LW1GenServer,Busy,0
4596.000278,LW2GenServer,Busy,0
4596.000278,LWDevGenServer,Busy,0
4600.000278,LW1GenServer,Offshift,0
4600.000278,LW2GenServer,Offshift,0
4600.000278,LWDevGenServer,Offshift,0
4604.000278,LW1GenServer,Busy,0
4604.000278,LW2GenServer,Busy,0
4604.000278,LWDevGenServer,Busy,0
4608.000278,LW1GenServer,Offshift,0
4608.000278,LW2GenServer,Offshift,0
4608.000278,LWDevGenServer,Offshift,0
4612.000278,LW1GenServer,Busy,0
4612.000278,LW2GenServer,Busy,0
4612.000278,LWDevGenServer,Busy,0
4616.000278,LW1GenServer,Offshift,0
4616.000278,LW2GenServer,Offshift,0
4616.000278,LWDevGenServer,Offshift,0
4620.000278,LW1GenServer,Busy,0
4620.000278,LW2GenServer,Busy,0
4620.000278,LWDevGenServer,Busy,0
4624.000278,LW1GenServer,Offshift,0
4624.000278,LW2GenServer,Offshift,0
4624.000278,LWDevGenServer,Offshift,0
4628.000278,LW1GenServer,Busy,0
4628.000278,LW2GenServer,Busy,0
4628.000278,LWDevGenServer,Busy,0
4632.000278,CPPWorkSchedule,Busy,0
4632.000278,WeatherShutdownSchedule,Busy,0
4632.000278,LW1GenServer,Offshift,0
4632.000278,LW2GenServer,Offshift,0
4632.000278,LWDevGenServer,Offshift,0
4636.000278,LW1GenServer,Busy,0
4636.000278,LW2GenServer,Busy,0
4636.000278,LWDevGenServer,Busy,0
4640.000278,LW1GenServer,Offshift,0
4640.000278,LW2GenServer,Offshift,0
4640.000278,LWDevGenServer,Offshift,0
4644.000278,LW1GenServer,Busy,0
4644.000278,LW2GenServer,Busy,0
4644.000278,LWDevGenServer,Busy,0
4648.000278,LW1GenServer,Offshift,0
4648.000278,LW2GenServer,Offshift,0
4648.000278,LWDevGenServer,Offshift,0
4652.000278,LW1GenServer,Busy,0
4652.000278,LW2GenServer,Busy,0
4652.000278,LWDevGenServer,Busy,0
4656.000278,LW1GenServer,Offshift,0
4656.000278,LW2GenServer,Offshift,0
4656.000278,LWDevGenServer,Offshift,0
4660.000278,LW1GenServer,Busy,0
4660.000278,LW2GenServer,Busy,0
4660.000278,LWDevGenServer,Busy,0
4664.000278,LW1GenServer,Offshift,0
4664.000278,LW2GenServer,Offshift,0
4664.000278,LWDevGenServer,Offshift,0
4668.000278,LW1GenServer,Busy,0
4668.000278,LW2GenServer,Busy,0
4668.000278,LWDevGenServer,Busy,0
4672.000278,LW1GenServer,Offshift,0
4672.000278,LW2GenServer,Offshift,0
4672.000278,LWDevGenServer,Offshift,0
4676.000278,LW1GenServer,Busy,0
4676.000278,LW2GenServer,Busy,0
4676.000278,LWDevGenServer,Busy,0
4680.000278,LW1GenServer,Offshift,0
4680.000278,LW2GenServer,Offshift,0
4680.000278,LWDevGenServer,Offshift,0
4684.000278,LW1GenServer,Busy,0
4684.000278,LW2GenServer,Busy,0
4684.000278,LWDevGenServer,Busy,0
4688.000278,LW1GenServer,Offshift,0
4688.000278,LW2GenServer,Offshift,0
4688.000278,LWDevGenServer,Offshift,0
4692.000278,LW1GenServer,Busy,0
4692.000278,LW2GenServer,Busy,0
4692.000278,LWDevGenServer,Busy,0
4696.000278,LW1GenServer,Offshift,0
4696.000278,LW2GenServer,Offshift,0
4696.000278,LWDevGenServer,Offshift,0
4700.000278,LW1GenServer,Busy,0
4700.000278,LW2GenServer,Busy,0
4700.000278,LWDevGenServer,Busy,0
4704.000278,LW1GenServer,Offshift,0
4704.000278,LW2GenServer,Offshift,0
4704.000278,LWDevGenServer,Offshift,0
4708.000278,LW1GenServer,Busy,0
4708.000278,LW2GenServer,Busy,0
4708.000278,LWDevGenServer,Busy,0
4712.000278,LW1GenServer,Offshift,0
4712.000278,LW2GenServer,Offshift,0
4712.000278,LWDevGenServer,Offshift,0
4716.000278,LW1GenServer,Busy,0
4716.000278,LW2GenServer,Busy,0
4716.000278,LWDevGenServer,Busy,0
4719.692686,CPPWorkSchedule,FailedBusy,1
4720.000278,LW1GenServer,Offshift,0
4720.000278,LW2GenServer,Offshift,0
4720.000278,LWDevGenServer,Offshift,0
4723.35503,CPPWorkSchedule,Busy,0
4724.000278,LW1GenServer,Busy,0
4724.000278,LW2GenServer,Busy,0
4724.000278,LWDevGenServer,Busy,0
4728.000278,LW1GenServer,Offshift,0
4728.000278,LW2GenServer,Offshift,0
4728.000278,LWDevGenServer,Offshift,0
4732.000278,LW1GenServer,Busy,0
4732.000278,LW2GenServer,Busy,0
4732.000278,LWDevGenServer,Busy,0
4736.000278,LW1GenServer,Offshift,0
4736.000278,LW2GenServer,Offshift,0
4736.000278,LWDevGenServer,Offshift,0
4740.000278,LW1GenServer,Busy,0
4740.000278,LW2GenServer,Busy,0
4740.000278,LWDevGenServer,Busy,0
4744.000278,LW1GenServer,Offshift,0
4744.000278,LW2GenServer,Offshift,0
4744.000278,LWDevGenServer,Offshift,0
4748.000278,LW1GenServer,Busy,0
4748.000278,LW2GenServer,Busy,0
4748.000278,LWDevGenServer,Busy,0
4752.000278,LW1GenServer,Offshift,0
4752.000278,LW2GenServer,Offshift,0
4752.000278,LWDevGenServer,Offshift,0
4756.000278,LW1GenServer,Busy,0
4756.000278,LW2GenServer,Busy,0
4756.000278,LWDevGenServer,Busy,0
4760.000278,LW1GenServer,Offshift,0
4760.000278,LW2GenServer,Offshift,0
4760.000278,LWDevGenServer,Offshift,0
4764.000278,LW1GenServer,Busy,0
4764.000278,LW2GenServer,Busy,0
4764.000278,LWDevGenServer,Busy,0
4768.000278,LW1GenServer,Offshift,0
4768.000278,LW2GenServer,Offshift,0
4768.000278,LWDevGenServer,Offshift,0
4772.000278,LW1GenServer,Busy,0
4772.000278,LW2GenServer,Busy,0
4772.000278,LWDevGenServer,Busy,0
4776.000278,LW1GenServer,Offshift,0
4776.000278,LW2GenServer,Offshift,0
4776.000278,LWDevGenServer,Offshift,0
4780.000278,LW1GenServer,Busy,0
4780.000278,LW2GenServer,Busy,0
4780.000278,LWDevGenServer,Busy,0
4784.000278,LW1GenServer,Offshift,0
4784.000278,LW2GenServer,Offshift,0
4784.000278,LWDevGenServer,Offshift,0
4787.055354,TrainLoadStation,Failed,0
4787.82752,TrainLoadStation,Busy,0
4788.000278,LW1GenServer,Busy,0
4788.000278,LW2GenServer,Busy,0
4788.000278,LWDevGenServer,Busy,0
4790.332326,TrainLoadStation,Failed,0
4791.134233,TrainLoadStation,Busy,0
4792.000278,LW1GenServer,Offshift,0
4792.000278,LW2GenServer,Offshift,0
4792.000278,LWDevGenServer,Offshift,0
4796.000278,LW1GenServer,Busy,0
4796.000278,LW2GenServer,Busy,0
4796.000278,LWDevGenServer,Busy,0
4800.000278,LW1GenServer,Offshift,0
4800.000278,LW2GenServer,Offshift,0
4800.000278,LWDevGenServer,Offshift,0
4802.328249,CPPWorkSchedule,FailedBusy,1
4804.000278,LW1GenServer,Busy,0
4804.000278,LW2GenServer,Busy,0
4804.000278,LWDevGenServer,Busy,0
4808.000278,LW1GenServer,Offshift,0
4808.000278,LW2GenServer,Offshift,0
4808.000278,LWDevGenServer,Offshift,0
4808.06572,CPPWorkSchedule,Busy,0
4812.000278,LW1GenServer,Busy,0
4812.000278,LW2GenServer,Busy,0
4812.000278,LWDevGenServer,Busy,0
4816.000278,LW1GenServer,Offshift,0
4816.000278,LW2GenServer,Offshift,0
4816.000278,LWDevGenServer,Offshift,0
4820.000278,LW1GenServer,Busy,0
4820.000278,LW2GenServer,Busy,0
4820.000278,LWDevGenServer,Busy,0
4824.000278,LW1GenServer,Offshift,0
4824.000278,LW2GenServer,Offshift,0
4824.000278,LWDevGenServer,Offshift,0
4828.000278,LW1GenServer,Busy,0
4828.000278,LW2GenServer,Busy,0
4828.000278,LWDevGenServer,Busy,0
4832.000278,LW1GenServer,Offshift,0
4832.000278,LW2GenServer,Offshift,0
4832.000278,LWDevGenServer,Offshift,0
4836.000278,LW1GenServer,Busy,0
4836.000278,LW2GenServer,Busy,0
4836.000278,LWDevGenServer,Busy,0
4840.000278,LW1GenServer,Offshift,0
4840.000278,LW2GenServer,Offshift,0
4840.000278,LWDevGenServer,Offshift,0
4844.000278,LW1GenServer,Busy,0
4844.000278,LW2GenServer,Busy,0
4844.000278,LWDevGenServer,Busy,0
4848.000278,LW1GenServer,Offshift,0
4848.000278,LW2GenServer,Offshift,0
4848.000278,LWDevGenServer,Offshift,0
4852.000278,LW1GenServer,Busy,0
4852.000278,LW2GenServer,Busy,0
4852.000278,LWDevGenServer,Busy,0
4856.000278,LW1GenServer,Offshift,0
4856.000278,LW2GenServer,Offshift,0
4856.000278,LWDevGenServer,Offshift,0
4860.000278,LW1GenServer,Busy,0
4860.000278,LW2GenServer,Busy,0
4860.000278,LWDevGenServer,Busy,0
4864.000278,LW1GenServer,Offshift,0
4864.000278,LW2GenServer,Offshift,0
4864.000278,LWDevGenServer,Offshift,0
4868.000278,LW1GenServer,Busy,0
4868.000278,LW2GenServer,Busy,0
4868.000278,LWDevGenServer,Busy,0
4872.000278,LW1GenServer,Offshift,0
4872.000278,LW2GenServer,Offshift,0
4872.000278,LWDevGenServer,Offshift,0
4876.000278,LW1GenServer,Busy,0
4876.000278,LW2GenServer,Busy,0
4876.000278,LWDevGenServer,Busy,0
4880.000278,LW1GenServer,Offshift,0
4880.000278,LW2GenServer,Offshift,0
4880.000278,LWDevGenServer,Offshift,0
4883.222593,TrainLoadStation,Failed,0
4884.000278,LW1GenServer,Busy,0
4884.000278,LW2GenServer,Busy,0
4884.000278,LWDevGenServer,Busy,0
4884.393273,TrainLoadStation,Busy,0
4888.000278,LW1GenServer,Offshift,0
4888.000278,LW2GenServer,Offshift,0
4888.000278,LWDevGenServer,Offshift,0
4892.000278,LW1GenServer,Busy,0
4892.000278,LW2GenServer,Busy,0
4892.000278,LWDevGenServer,Busy,0
4896.000278,LW1GenServer,Offshift,0
4896.000278,LW2GenServer,Offshift,0
4896.000278,LWDevGenServer,Offshift,0
4900.000278,LW1GenServer,Busy,0
4900.000278,LW2GenServer,Busy,0
4900.000278,LWDevGenServer,Busy,0
4904.000278,LW1GenServer,Offshift,0
4904.000278,LW2GenServer,Offshift,0
4904.000278,LWDevGenServer,Offshift,0
4908.000278,LW1GenServer,Busy,0
4908.000278,LW2GenServer,Busy,0
4908.000278,LWDevGenServer,Busy,0
4912.000278,LW1GenServer,Offshift,0
4912.000278,LW2GenServer,Offshift,0
4912.000278,LWDevGenServer,Offshift,0
4916.000278,LW1GenServer,Busy,0
4916.000278,LW2GenServer,Busy,0
4916.000278,LWDevGenServer,Busy,0
4920.000278,LW1GenServer,Offshift,0
4920.000278,LW2GenServer,Offshift,0
4920.000278,LWDevGenServer,Offshift,0
4924.000278,LW1GenServer,Busy,0
4924.000278,LW2GenServer,Busy,0
4924.000278,LWDevGenServer,Busy,0
4928.000278,LW1GenServer,Offshift,0
4928.000278,LW2GenServer,Offshift,0
4928.000278,LWDevGenServer,Offshift,0
4932.000278,LW1GenServer,Busy,0
4932.000278,LW2GenServer,Busy,0
4932.000278,LWDevGenServer,Busy,0
4936.000278,LW1GenServer,Offshift,0
4936.000278,LW2GenServer,Offshift,0
4936.000278,LWDevGenServer,Offshift,0
4940.000278,LW1GenServer,Busy,0
4940.000278,LW2GenServer,Busy,0
4940.000278,LWDevGenServer,Busy,0
4944.000278,LW1GenServer,Offshift,0
4944.000278,LW2GenServer,Offshift,0
4944.000278,LWDevGenServer,Offshift,0
4948.000278,LW1GenServer,Busy,0
4948.000278,LW2GenServer,Busy,0
4948.000278,LWDevGenServer,Busy,0
4952.000278,LW1GenServer,Offshift,0
4952.000278,LW2GenServer,Offshift,0
4952.000278,LWDevGenServer,Offshift,0
4956.000278,LW1GenServer,Busy,0
4956.000278,LW2GenServer,Busy,0
4956.000278,LWDevGenServer,Busy,0
4960.000278,LW1GenServer,Offshift,0
4960.000278,LW2GenServer,Offshift,0
4960.000278,LWDevGenServer,Offshift,0
4964.000278,LW1GenServer,Busy,0
4964.000278,LW2GenServer,Busy,0
4964.000278,LWDevGenServer,Busy,0
4968.000278,LW1GenServer,Offshift,0
4968.000278,LW2GenServer,Offshift,0
4968.000278,LWDevGenServer,Offshift,0
4971.179419,TrainLoadStation,Failed,0
4971.798432,TrainLoadStation,Busy,0
4972.000278,LW1GenServer,Busy,0
4972.000278,LW2GenServer,Busy,0
4972.000278,LWDevGenServer,Busy,0
4976.000278,LW1GenServer,Offshift,0
4976.000278,LW2GenServer,Offshift,0
4976.000278,LWDevGenServer,Offshift,0
4980.000278,LW1GenServer,Busy,0
4980.000278,LW2GenServer,Busy,0
4980.000278,LWDevGenServer,Busy,0
4980.984409,CPPWorkSchedule,FailedBusy,1
4984.000278,LW1GenServer,Offshift,0
4984.000278,LW2GenServer,Offshift,0
4984.000278,LWDevGenServer,Offshift,0
4988.000278,LW1GenServer,Busy,0
4988.000278,LW2GenServer,Busy,0
4988.000278,LWDevGenServer,Busy,0
4990.622403,CPPWorkSchedule,Busy,0
4992.000278,LW1GenServer,Offshift,0
4992.000278,LW2GenServer,Offshift,0
4992.000278,LWDevGenServer,Offshift,0
4996.000278,LW1GenServer,Busy,0
4996.000278,LW2GenServer,Busy,0
4996.000278,LWDevGenServer,Busy,0
5000.000278,LW1GenServer,Offshift,0
5000.000278,LW2GenServer,Offshift,0
5000.000278,LWDevGenServer,Offshift,0
5004.000278,LW1GenServer,Busy,0
5004.000278,LW2GenServer,Busy,0
5004.000278,LWDevGenServer,Busy,0
5008.000278,LW1GenServer,Offshift,0
5008.000278,LW2GenServer,Offshift,0
5008.000278,LWDevGenServer,Offshift,0
5012.000278,LW1GenServer,Busy,0
5012.000278,LW2GenServer,Busy,0
5012.000278,LWDevGenServer,Busy,0
5016.000278,LW1GenServer,Offshift,0
5016.000278,LW2GenServer,Offshift,0
5016.000278,LWDevGenServer,Offshift,0
5020.000278,LW1GenServer,Busy,0
5020.000278,LW2GenServer,Busy,0
5020.000278,LWDevGenServer,Busy,0
5024.000278,LW1GenServer,Offshift,0
5024.000278,LW2GenServer,Offshift,0
5024.000278,LWDevGenServer,Offshift,0
5026.384492,CPPWorkSchedule,FailedBusy,1
5028.000278,LW1GenServer,Busy,0
5028.000278,LW2GenServer,Busy,0
5028.000278,LWDevGenServer,Busy,0
5032.000278,LW1GenServer,Offshift,0
5032.000278,LW2GenServer,Offshift,0
5032.000278,LWDevGenServer,Offshift,0
5034.774742,CPPWorkSchedule,Busy,0
5036.000278,LW1GenServer,Busy,0
5036.000278,LW2GenServer,Busy,0
5036.000278,LWDevGenServer,Busy,0
5040.000278,LW1GenServer,Offshift,0
5040.000278,LW2GenServer,Offshift,0
5040.000278,LWDevGenServer,Offshift,0
5044.000278,LW1GenServer,Idle,0
5044.000278,LW2GenServer,Idle,0
5044.000278,LWDevGenServer,Idle,0
5048.000278,LW1GenServer,Offshift,0
5048.000278,LW2GenServer,Offshift,0
5048.000278,LWDevGenServer,Offshift,0
5052.000278,LW1GenServer,Idle,0
5052.000278,LW2GenServer,Idle,0
5052.000278,LWDevGenServer,Idle,0
5056.000278,LW1GenServer,Offshift,0
5056.000278,LW2GenServer,Offshift,0
5056.000278,LWDevGenServer,Offshift,0
5060.000278,LW1GenServer,Idle,0
5060.000278,LW2GenServer,Idle,0
5060.000278,LWDevGenServer,Idle,0
5064.000278,LW1GenServer,Offshift,0
5064.000278,LW2GenServer,Offshift,0
5064.000278,LWDevGenServer,Offshift,0
5068.000278,LW1GenServer,Idle,0
5068.000278,LW2GenServer,Idle,0
5068.000278,LWDevGenServer,Idle,0
5072.000278,LW1GenServer,Offshift,0
5072.000278,LW2GenServer,Offshift,0
5072.000278,LWDevGenServer,Offshift,0
5076.000278,LW1GenServer,Idle,0
5076.000278,LW2GenServer,Idle,0
5076.000278,LWDevGenServer,Idle,0
5080.000278,LW1GenServer,Offshift,0
5080.000278,LW2GenServer,Offshift,0
5080.000278,LWDevGenServer,Offshift,0
5084.000278,LW1GenServer,Idle,0
5084.000278,LW2GenServer,Idle,0
5084.000278,LWDevGenServer,Idle,0
5088.000278,LW1GenServer,Offshift,0
5088.000278,LW2GenServer,Offshift,0
5088.000278,LWDevGenServer,Offshift,0
5092.000278,LW1GenServer,Busy,0
5092.000278,LW2GenServer,Busy,0
5092.000278,LWDevGenServer,Busy,0
5096.000278,LW1GenServer,Offshift,0
5096.000278,LW2GenServer,Offshift,0
5096.000278,LWDevGenServer,Offshift,0
5100.000278,LW1GenServer,Busy,0
5100.000278,LW2GenServer,Busy,0
5100.000278,LWDevGenServer,Busy,0
5104.000278,LW1GenServer,Offshift,0
5104.000278,LW2GenServer,Offshift,0
5104.000278,LWDevGenServer,Offshift,0
5108.000278,LW1GenServer,Busy,0
5108.000278,LW2GenServer,Busy,0
5108.000278,LWDevGenServer,Busy,0
5112.000278,LW1GenServer,Offshift,0
5112.000278,LW2GenServer,Offshift,0
5112.000278,LWDevGenServer,Offshift,0
5116.000278,LW1GenServer,Busy,0
5116.000278,LW2GenServer,Busy,0
5116.000278,LWDevGenServer,Busy,0
5120.000278,LW1GenServer,Offshift,0
5120.000278,LW2GenServer,Offshift,0
5120.000278,LWDevGenServer,Offshift,0
5124.000278,LW1GenServer,Busy,0
5124.000278,LW2GenServer,Busy,0
5124.000278,LWDevGenServer,Busy,0
5128.000278,LW1GenServer,Offshift,0
5128.000278,LW2GenServer,Offshift,0
5128.000278,LWDevGenServer,Offshift,0
5132.000278,LW1GenServer,Busy,0
5132.000278,LW2GenServer,Busy,0
5132.000278,LWDevGenServer,Busy,0
5136.000278,LW1GenServer,Offshift,0
5136.000278,LW2GenServer,Offshift,0
5136.000278,LWDevGenServer,Offshift,0
5140.000278,LW1GenServer,Busy,0
5140.000278,LW2GenServer,Busy,0
5140.000278,LWDevGenServer,Busy,0
5144.000278,LW1GenServer,Offshift,0
